tag,res,feat,clf,k_shot,seed,acc,macro_f1
official,224_fliptta,cls,labelprop,5,999,31.316725978647685,0.2637993194788277
official,224_fliptta,cls,ptmap,5,42,59.8576512455516,0.5810721774220547
official,224_fliptta,cls,ptmap,5,123,59.2170818505338,0.5732703207340769
official,224_fliptta,cls,ptmap,5,456,58.75444839857651,0.5709932097468298
official,224_fliptta,cls,ptmap,5,789,60.3914590747331,0.586184064995603
official,224_fliptta,cls,ptmap,5,999,58.612099644128115,0.565640440407404
official,224_fliptta,cls,proto,10,42,64.27046263345196,0.6310159374527564
official,224_fliptta,cls,proto,10,123,62.27758007117438,0.6064123168948373
official,224_fliptta,cls,proto,10,456,64.34163701067615,0.6281151248701352
official,224_fliptta,cls,proto,10,789,63.914590747330955,0.621532078393079
official,224_fliptta,cls,proto,10,999,63.629893238434164,0.6233505986183289
official,224_fliptta,cls,knn,10,42,75.51601423487544,0.7405742142396947
official,224_fliptta,cls,knn,10,123,74.44839857651246,0.7286691955731102
official,224_fliptta,cls,knn,10,456,74.73309608540926,0.7320209841562154
official,224_fliptta,cls,knn,10,789,74.23487544483986,0.728493328247358
official,224_fliptta,cls,knn,10,999,75.08896797153025,0.7398021231229697
official,224_fliptta,cls,lp,10,42,60.0711743772242,0.5579807513830027
official,224_fliptta,cls,lp,10,123,59.928825622775804,0.5600136227831435
official,224_fliptta,cls,lp,10,456,60.92526690391459,0.5679983521471793
official,224_fliptta,cls,lp,10,789,57.36654804270462,0.5293863863567377
official,224_fliptta,cls,lp,10,999,58.07829181494662,0.536151366018138
official,224_fliptta,cls,labelprop,10,42,32.455516014234874,0.26673917617031984
official,224_fliptta,cls,labelprop,10,123,33.45195729537366,0.2854931434425946
official,224_fliptta,cls,labelprop,10,456,34.519572953736656,0.28666764416718493
official,224_fliptta,cls,labelprop,10,789,32.669039145907476,0.2741354131012579
official,224_fliptta,cls,labelprop,10,999,32.953736654804274,0.2789524748967699
official,224_fliptta,cls,ptmap,10,42,65.97864768683273,0.636342931601462
official,224_fliptta,cls,ptmap,10,123,62.34875444839858,0.6012649040072109
official,224_fliptta,cls,ptmap,10,456,65.05338078291814,0.6275912761465796
official,224_fliptta,cls,ptmap,10,789,63.629893238434164,0.6145586213149538
official,224_fliptta,cls,ptmap,10,999,64.55516014234875,0.6248815834225087
official,336,cls,proto,1,42,32.7910523640061,0.31450503403678737
official,336,cls,proto,1,123,32.91814946619217,0.32409080355270253
official,336,cls,proto,1,456,34.494153533299446,0.33434515208818166
official,336,cls,proto,1,789,34.646670055922726,0.3354755280403328
official,336,cls,proto,1,999,33.40111845449924,0.32376752526296615
official,336,cls,knn,1,42,32.7910523640061,0.31450503403678737
official,336,cls,knn,1,123,32.91814946619217,0.32409080355270253
official,336,cls,knn,1,456,34.494153533299446,0.33434515208818166
official,336,cls,knn,1,789,34.646670055922726,0.3354755280403328
official,336,cls,knn,1,999,33.40111845449924,0.32376752526296615
official,336,cls,lp,1,42,34.21453990849009,0.3292609805231914
official,336,cls,lp,1,123,33.73157092018302,0.3237338035410434
official,336,cls,lp,1,456,35.38383324860193,0.3369645086933222
official,336,cls,lp,1,789,33.909506863243514,0.32356148368129545
official,336,cls,lp,1,999,33.52821555668531,0.3220175882579846
official,336,cls,labelprop,1,42,23.233350279613624,0.20215135477383908
official,336,cls,labelprop,1,123,24.834773767158108,0.22524070821195444
official,336,cls,labelprop,1,456,25.216065073716322,0.22215984301187236
official,336,cls,labelprop,1,789,25.622775800711743,0.22289339066119815
official,336,cls,labelprop,1,999,25.77529232333503,0.23382816716190008
official,336,cls,ptmap,1,42,36.57854600915099,0.35903753119488246
