tag,res,feat,clf,k_shot,seed,acc,macro_f1
vitl16-official,224_fliptta,cls,proto,1,123,30.45246568378241,0.3019972398919606
vitl16-official,224_fliptta,cls,proto,1,456,30.9862735129639,0.30020504013934024
vitl16-official,224_fliptta,cls,proto,1,789,31.03711235383833,0.3013330092277252
vitl16-official,224_fliptta,cls,proto,1,999,30.83375699034062,0.2984240325294478
vitl16-official,224_fliptta,cls,knn,1,42,30.681240467717334,0.29816023518648166
vitl16-official,224_fliptta,cls,knn,1,123,30.45246568378241,0.3019972398919606
vitl16-official,224_fliptta,cls,knn,1,456,30.9862735129639,0.30020504013934024
vitl16-official,224_fliptta,cls,knn,1,789,31.03711235383833,0.3013330092277252
vitl16-official,224_fliptta,cls,knn,1,999,30.83375699034062,0.2984240325294478
vitl16-official,224_fliptta,cls,lp,1,42,30.52872394509405,0.2882936049378921
vitl16-official,224_fliptta,cls,lp,1,123,31.799694966954757,0.30708980442199063
vitl16-official,224_fliptta,cls,lp,1,456,32.028469750889684,0.3051484886685638
vitl16-official,224_fliptta,cls,lp,1,789,32.155566853075754,0.30058159515703425
vitl16-official,224_fliptta,cls,lp,1,999,31.011692933401118,0.29740907863453087
vitl16-official,224_fliptta,cls,labelprop,1,42,20.360955770208438,0.17760146007889396
vitl16-official,224_fliptta,cls,labelprop,1,123,20.945602440264363,0.18116111351437275
vitl16-official,224_fliptta,cls,labelprop,1,456,20.843924758515506,0.17933246198772482
vitl16-official,224_fliptta,cls,labelprop,1,789,20.538891713268935,0.17239148226747547
vitl16-official,224_fliptta,cls,labelprop,1,999,21.148957803762077,0.1837709333911998
vitl16-official,224_fliptta,cls,ptmap,1,42,33.502796136248094,0.326869818368443
vitl16-official,224_fliptta,cls,ptmap,1,123,34.34163701067616,0.33858411017228746
vitl16-official,224_fliptta,cls,ptmap,1,456,33.909506863243514,0.3293612343721063
vitl16-official,224_fliptta,cls,ptmap,1,789,35.05338078291815,0.3387971513853528
vitl16-official,224_fliptta,cls,ptmap,1,999,32.74021352313167,0.32108899641124
vitl16-official,224_fliptta,cls,proto,3,42,49.228944246737846,0.4757444081427197
vitl16-official,224_fliptta,cls,proto,3,123,49.644128113879006,0.4808252732335677
vitl16-official,224_fliptta,cls,proto,3,456,47.98339264531435,0.4713050956475749
vitl16-official,224_fliptta,cls,proto,3,789,48.81376037959668,0.4765291623065608
vitl16-official,224_fliptta,cls,proto,3,999,47.62752075919336,0.45905357722223483
vitl16-official,224_fliptta,cls,knn,3,42,50.08896797153025,0.4903754909497973
vitl16-official,224_fliptta,cls,knn,3,123,49.11032028469751,0.48293900179185073
vitl16-official,224_fliptta,cls,knn,3,456,48.63582443653618,0.4741873211671152
vitl16-official,224_fliptta,cls,knn,3,789,49.258600237247926,0.4822164728360356
vitl16-official,224_fliptta,cls,knn,3,999,47.77580071174377,0.46681300281558724
vitl16-official,224_fliptta,cls,lp,3,42,42.704626334519574,0.39737848585053703
vitl16-official,224_fliptta,cls,lp,3,123,43.95017793594306,0.4087158166203334
vitl16-official,224_fliptta,cls,lp,3,456,42.67497034400949,0.40136697012837946
