tag,res,feat,clf,k_shot,acc_mean,acc_std,f1_mean,f1_std
tv-resnet50,448_fliptta,cls,knn,10,68.59786476868327,0.7265366636398473,0.6732072802899021,0.007052670493988159
tv-resnet50,448_fliptta,cls,lp,10,41.096085409252666,1.0742380609096605,0.34656294374404045,0.009361330496686965
tv-resnet50,448_fliptta,cls,labelprop,10,23.530249110320284,1.2042990666533906,0.17050036234495367,0.010439627906007738
tv-resnet50,448_fliptta,cls,ptmap,10,45.921708185053376,0.7142305312058143,0.4120796155799713,0.008980000859554055
tv-resnet101,224,cls,proto,1,26.68022369089985,0.320325043254161,0.26003485526635595,0.0019447104399033634
tv-resnet101,224,cls,knn,1,26.68022369089985,0.320325043254161,0.26003485526635595,0.0019447104399033634
tv-resnet101,224,cls,lp,1,26.512455516014235,0.6316610899740323,0.25188359880564815,0.004914944131059057
tv-resnet101,224,cls,labelprop,1,19.227249618708694,1.546996774140348,0.17090287936859508,0.013266991316791014
tv-resnet101,224,cls,ptmap,1,28.520589730554143,0.6611493036929321,0.2803788840221036,0.006182681729158698
tv-resnet101,224,cls,proto,3,42.550415183867145,1.0529756068353175,0.40848713567437417,0.008589604105012708
tv-resnet101,224,cls,knn,3,43.2858837485172,0.7350259832388919,0.4218515976102955,0.007381520027350527
tv-resnet101,224,cls,lp,3,36.791221826809014,0.4207598789474838,0.33432594950994166,0.0026152587173310943
tv-resnet101,224,cls,labelprop,3,24.205219454329775,1.4091121205940058,0.19883915146675288,0.01212322015741852
tv-resnet101,224,cls,ptmap,3,43.94424673784105,1.1132655019808282,0.4243875540247778,0.010656347316219617
tv-resnet101,224,cls,proto,5,48.056939501779354,1.1184799183690042,0.4648686533286373,0.009133288654741185
tv-resnet101,224,cls,knn,5,52.83274021352314,0.6759692566880449,0.5162005825096825,0.0046652664147181335
tv-resnet101,224,cls,lp,5,42.69750889679716,1.1801325596078083,0.38597661057455945,0.013171324438738008
tv-resnet101,224,cls,labelprop,5,25.871886120996443,1.1952210408360608,0.20800258091616458,0.012956881650035456
tv-resnet101,224,cls,ptmap,5,49.2811387900356,1.0748273626495826,0.47160834583714306,0.011226556881832744
tv-resnet101,224,cls,proto,10,53.5373665480427,1.1850052890116674,0.5164929389820039,0.012884637182052761
tv-resnet101,224,cls,knn,10,67.34519572953738,0.7352006552949046,0.6559639781299488,0.0051165953228745915
tv-resnet101,224,cls,lp,10,50.078291814946624,1.2137266190629021,0.44898903947328395,0.014637111233661742
tv-resnet101,224,cls,labelprop,10,27.615658362989326,1.8069042384037162,0.2176043279333681,0.014056068554782546
tv-resnet101,224,cls,ptmap,10,54.34875444839857,1.1873541620578945,0.5146119086876885,0.010374982336136283
tv-resnet101,224_fliptta,cls,proto,1,27.666497203863752,0.5139502574926321,0.2692464106125676,0.004009038019426032
tv-resnet101,224_fliptta,cls,knn,1,27.666497203863752,0.5139502574926321,0.2692464106125676,0.004009038019426032
tv-resnet101,224_fliptta,cls,lp,1,27.188612099644132,0.6516996091871315,0.2575558862790803,0.005147492682311117
tv-resnet101,224_fliptta,cls,labelprop,1,20.432130147432638,0.8524795940101602,0.17898325831141665,0.006511526185371891
tv-resnet101,224_fliptta,cls,ptmap,1,29.278088459583124,0.6366029829180894,0.28705467096551324,0.0061758412350651215
tv-resnet101,224_fliptta,cls,proto,3,42.852906287069985,1.343223232223401,0.41141183633276446,0.012231703858869241
tv-resnet101,224_fliptta,cls,knn,3,44.61447212336891,1.1440833753514348,0.4360849752950198,0.010721208536994192
tv-resnet101,224_fliptta,cls,lp,3,37.301304863582445,0.5816657969355761,0.3385927659052529,0.0052629853912909575
tv-resnet101,224_fliptta,cls,labelprop,3,24.359430604982204,0.7150107897947231,0.1942768817564436,0.004197377604199038
tv-resnet101,224_fliptta,cls,ptmap,3,44.145907473309606,1.1841247458387794,0.42590624289698226,0.011653786398658161
tv-resnet101,224_fliptta,cls,proto,5,48.170818505338076,1.0612503005669243,0.4655352785405581,0.009546286178156749
tv-resnet101,224_fliptta,cls,knn,5,54.313167259786475,0.48429966793462925,0.5312019768583995,0.00379498528785751
tv-resnet101,224_fliptta,cls,lp,5,42.54092526690392,1.1088136506683233,0.3842505526055117,0.011978339947443769
tv-resnet101,224_fliptta,cls,labelprop,5,25.36654804270463,0.9691875342988933,0.20114468309155292,0.009460175513378752
tv-resnet101,224_fliptta,cls,ptmap,5,49.302491103202854,0.9517826693194725,0.47139856364634525,0.009391544006077397
tv-resnet101,224_fliptta,cls,proto,10,53.380782918149464,0.9926210449097058,0.5138469295799376,0.01121150971870371
tv-resnet101,224_fliptta,cls,knn,10,68.12811387900355,0.3428211979727357,0.6651293062136232,0.00605549304375064
tv-resnet101,224_fliptta,cls,lp,10,49.637010676156585,1.1147370860605947,0.44495461013663606,0.010913737422099693
tv-resnet101,224_fliptta,cls,labelprop,10,26.747330960854093,1.5894371510258232,0.20929059768898797,0.011004878093418564
