tag,res,feat,clf,k_shot,seed,acc,macro_f1
splus-official,448_fliptta,cls,labelprop,5,42,28.790035587188612,0.23724119367133226
splus-official,448_fliptta,cls,labelprop,5,123,29.679715302491104,0.2520971063950139
splus-official,448_fliptta,cls,labelprop,5,456,32.31316725978648,0.27816257884758483
splus-official,448_fliptta,cls,labelprop,5,789,31.316725978647685,0.26975330337478565
splus-official,448_fliptta,cls,labelprop,5,999,31.103202846975087,0.26545365706503954
splus-official,448_fliptta,cls,ptmap,5,42,59.9644128113879,0.5842078734564563
splus-official,448_fliptta,cls,ptmap,5,123,59.03914590747331,0.5746590858522079
splus-official,448_fliptta,cls,ptmap,5,456,59.71530249110321,0.5789374595881571
splus-official,448_fliptta,cls,ptmap,5,789,59.14590747330961,0.5768093556163074
splus-official,448_fliptta,cls,ptmap,5,999,59.7508896797153,0.5817580011770354
splus-official,448_fliptta,cls,proto,10,42,63.843416370106766,0.6242051976610662
splus-official,448_fliptta,cls,proto,10,123,62.206405693950174,0.6061689653282594
splus-official,448_fliptta,cls,proto,10,456,65.05338078291814,0.6421710076982601
splus-official,448_fliptta,cls,proto,10,789,63.41637010676157,0.619098140253512
splus-official,448_fliptta,cls,proto,10,999,63.98576512455516,0.6283536610551929
splus-official,448_fliptta,cls,knn,10,42,74.80427046263345,0.7379219552340758
splus-official,448_fliptta,cls,knn,10,123,74.02135231316726,0.7260609346227935
splus-official,448_fliptta,cls,knn,10,456,74.59074733096085,0.7299693433354727
splus-official,448_fliptta,cls,knn,10,789,74.87544483985765,0.7346297352103682
splus-official,448_fliptta,cls,knn,10,999,74.73309608540926,0.7364489550641946
splus-official,448_fliptta,cls,lp,10,42,60.569395017793596,0.5639481276753624
splus-official,448_fliptta,cls,lp,10,123,59.2170818505338,0.5546519317673193
splus-official,448_fliptta,cls,lp,10,456,58.93238434163701,0.5459954490883944
splus-official,448_fliptta,cls,lp,10,789,58.57651245551602,0.5450664686179039
splus-official,448_fliptta,cls,lp,10,999,57.15302491103203,0.5233620314451471
splus-official,448_fliptta,cls,labelprop,10,42,29.822064056939503,0.2459031041311012
splus-official,448_fliptta,cls,labelprop,10,123,30.676156583629894,0.25518287858941097
splus-official,448_fliptta,cls,labelprop,10,456,34.021352313167256,0.27973918801126774
splus-official,448_fliptta,cls,labelprop,10,789,29.537366548042705,0.24799977797637673
splus-official,448_fliptta,cls,labelprop,10,999,32.028469750889684,0.26591457820050446
splus-official,448_fliptta,cls,ptmap,10,42,64.91103202846975,0.6289826274021375
splus-official,448_fliptta,cls,ptmap,10,123,63.41637010676157,0.6122114540264005
splus-official,448_fliptta,cls,ptmap,10,456,66.61921708185054,0.6427037391028775
splus-official,448_fliptta,cls,ptmap,10,789,64.76868327402136,0.6263345985765915
splus-official,448_fliptta,cls,ptmap,10,999,65.12455516014235,0.6304244885205739
splus-tapt-gram,224,cls,proto,1,42,24.936451448906965,0.2343165274909981
splus-tapt-gram,224,cls,proto,1,123,24.936451448906965,0.238483031007265
splus-tapt-gram,224,cls,proto,1,456,23.89425521098119,0.22628287828792631
splus-tapt-gram,224,cls,proto,1,789,25.546517539400103,0.24538795674013994
splus-tapt-gram,224,cls,proto,1,999,24.52974072191154,0.2377599704927742
splus-tapt-gram,224,cls,knn,1,42,24.936451448906965,0.2343165274909981
splus-tapt-gram,224,cls,knn,1,123,24.936451448906965,0.238483031007265
splus-tapt-gram,224,cls,knn,1,456,23.89425521098119,0.22628287828792631
splus-tapt-gram,224,cls,knn,1,789,25.546517539400103,0.24538795674013994
splus-tapt-gram,224,cls,knn,1,999,24.52974072191154,0.2377599704927742
splus-tapt-gram,224,cls,lp,1,42,24.707676664972038,0.2317386235072444
splus-tapt-gram,224,cls,lp,1,123,24.783934926283678,0.23596305756972683
splus-tapt-gram,224,cls,lp,1,456,23.919674631418403,0.22483172603096285
splus-tapt-gram,224,cls,lp,1,789,25.622775800711743,0.24747162685318044
splus-tapt-gram,224,cls,lp,1,999,25.088967971530252,0.24262136589579264
splus-tapt-gram,224,cls,labelprop,1,42,19.62379257752923,0.16274163685484347
splus-tapt-gram,224,cls,labelprop,1,123,18.886629384850025,0.15435996731186025
splus-tapt-gram,224,cls,labelprop,1,456,17.33604473817997,0.13446254724281814
splus-tapt-gram,224,cls,labelprop,1,789,19.064565327910525,0.1552279520634936
splus-tapt-gram,224,cls,labelprop,1,999,17.615658362989322,0.1456024043790778
splus-tapt-gram,224,cls,ptmap,1,42,24.783934926283678,0.24331916885813962
splus-tapt-gram,224,cls,ptmap,1,123,24.987290289781395,0.24840661626752383
splus-tapt-gram,224,cls,ptmap,1,456,24.300965937976613,0.239360908707666
splus-tapt-gram,224,cls,ptmap,1,789,25.546517539400103,0.2531302103331541
splus-tapt-gram,224,cls,ptmap,1,999,25.114387391967462,0.24913988552273159
splus-tapt-gram,224,cls,proto,3,42,39.62040332147094,0.3769018678654357
splus-tapt-gram,224,cls,proto,3,123,40.51008303677342,0.3826181834941879
splus-tapt-gram,224,cls,proto,3,456,39.97627520759193,0.3790125776897552
splus-tapt-gram,224,cls,proto,3,789,40.62870699881376,0.3834844656255461
splus-tapt-gram,224,cls,proto,3,999,39.62040332147094,0.37624408783539454
splus-tapt-gram,224,cls,knn,3,42,40.895610913404504,0.3982516472511915
splus-tapt-gram,224,cls,knn,3,123,42.319098457888494,0.4091844900673689
splus-tapt-gram,224,cls,knn,3,456,41.48873072360617,0.4038406018846586
splus-tapt-gram,224,cls,knn,3,789,41.518386714116254,0.404920593202233
splus-tapt-gram,224,cls,knn,3,999,41.19217081850534,0.3988031786641825
splus-tapt-gram,224,cls,lp,3,42,37.18861209964413,0.3460799624825515
splus-tapt-gram,224,cls,lp,3,123,37.69276393831554,0.34621824847153776
splus-tapt-gram,224,cls,lp,3,456,38.879003558718864,0.35990369694231533
splus-tapt-gram,224,cls,lp,3,789,37.7520759193357,0.3503584256245765
splus-tapt-gram,224,cls,lp,3,999,37.574139976275205,0.34926017350831734
splus-tapt-gram,224,cls,labelprop,3,42,21.204033214709373,0.16276369818824205
splus-tapt-gram,224,cls,labelprop,3,123,19.24673784104389,0.13615673972616932
splus-tapt-gram,224,cls,labelprop,3,456,20.818505338078293,0.15675301495170588
splus-tapt-gram,224,cls,labelprop,3,789,21.58956109134045,0.16105883979445856
splus-tapt-gram,224,cls,labelprop,3,999,19.60260972716489,0.1459793768097069
splus-tapt-gram,224,cls,ptmap,3,42,40.51008303677342,0.40173309316441785
splus-tapt-gram,224,cls,ptmap,3,123,42.37841043890866,0.4195646470775734
splus-tapt-gram,224,cls,ptmap,3,456,41.31079478054567,0.4096931064442595
splus-tapt-gram,224,cls,ptmap,3,789,40.65836298932384,0.40393388525241664
splus-tapt-gram,224,cls,ptmap,3,999,41.073546856465,0.40802296899924645
splus-tapt-gram,224,cls,proto,5,42,45.51601423487545,0.43007723021460464
splus-tapt-gram,224,cls,proto,5,123,47.01067615658363,0.44656006093132256
splus-tapt-gram,224,cls,proto,5,456,44.056939501779354,0.41966217190087746
splus-tapt-gram,224,cls,proto,5,789,46.370106761565836,0.4390776157295292
splus-tapt-gram,224,cls,proto,5,999,44.59074733096086,0.4240061136859754
splus-tapt-gram,224,cls,knn,5,42,50.49822064056939,0.4909824541881813
splus-tapt-gram,224,cls,knn,5,123,51.67259786476869,0.504472723420062
splus-tapt-gram,224,cls,knn,5,456,51.13879003558719,0.49398924954001183
splus-tapt-gram,224,cls,knn,5,789,51.81494661921708,0.5043488652678031
splus-tapt-gram,224,cls,knn,5,999,51.81494661921708,0.5022385784985359
splus-tapt-gram,224,cls,lp,5,42,42.27758007117438,0.3842911068109428
splus-tapt-gram,224,cls,lp,5,123,43.345195729537366,0.3976775263539361
splus-tapt-gram,224,cls,lp,5,456,41.743772241992886,0.37943079720868567
splus-tapt-gram,224,cls,lp,5,789,43.06049822064057,0.39279877072936703
splus-tapt-gram,224,cls,lp,5,999,42.669039145907476,0.3926487240264493
splus-tapt-gram,224,cls,labelprop,5,42,23.02491103202847,0.17371320583751992
splus-tapt-gram,224,cls,labelprop,5,123,19.395017793594306,0.13296945856116676
splus-tapt-gram,224,cls,labelprop,5,456,20.747330960854093,0.15093159023196837
splus-tapt-gram,224,cls,labelprop,5,789,20.640569395017792,0.15048147086517016
splus-tapt-gram,224,cls,labelprop,5,999,21.814946619217082,0.16285292542362884
splus-tapt-gram,224,cls,ptmap,5,42,47.01067615658363,0.46448542131682263
splus-tapt-gram,224,cls,ptmap,5,123,49.679715302491104,0.4913418837475231
splus-tapt-gram,224,cls,ptmap,5,456,45.978647686832744,0.45494638840333
splus-tapt-gram,224,cls,ptmap,5,789,47.61565836298932,0.46830289227585525
splus-tapt-gram,224,cls,ptmap,5,999,46.97508896797153,0.46407968622847884
splus-tapt-gram,224,cls,proto,10,42,52.170818505338076,0.48762851520831096
splus-tapt-gram,224,cls,proto,10,123,51.60142348754449,0.4838916605407357
splus-tapt-gram,224,cls,proto,10,456,54.163701067615655,0.5115960374347482
splus-tapt-gram,224,cls,proto,10,789,53.66548042704626,0.5060181973726039
splus-tapt-gram,224,cls,proto,10,999,51.17437722419928,0.4764469206532602
splus-tapt-gram,224,cls,knn,10,42,65.90747330960855,0.639608486552175
splus-tapt-gram,224,cls,knn,10,123,64.91103202846975,0.6274766077780521
splus-tapt-gram,224,cls,knn,10,456,67.04626334519574,0.6465516439925064
splus-tapt-gram,224,cls,knn,10,789,65.48042704626334,0.6411073110361366
splus-tapt-gram,224,cls,knn,10,999,64.83985765124555,0.6356130727598175
splus-tapt-gram,224,cls,lp,10,42,51.67259786476869,0.4674592077710639
splus-tapt-gram,224,cls,lp,10,123,49.964412811387895,0.4492671762674287
splus-tapt-gram,224,cls,lp,10,456,53.95017793594305,0.4910938128488231
splus-tapt-gram,224,cls,lp,10,789,53.66548042704626,0.4917419567665262
splus-tapt-gram,224,cls,lp,10,999,50.96085409252669,0.459611695736249
splus-tapt-gram,224,cls,labelprop,10,42,22.206405693950177,0.15380170539807525
splus-tapt-gram,224,cls,labelprop,10,123,20.284697508896798,0.14214256663912364
splus-tapt-gram,224,cls,labelprop,10,456,21.565836298932382,0.1482683461389784
splus-tapt-gram,224,cls,labelprop,10,789,21.779359430604984,0.1565466963449162
splus-tapt-gram,224,cls,labelprop,10,999,21.13879003558719,0.13993868490743344
splus-tapt-gram,224,cls,ptmap,10,42,55.44483985765124,0.5494979911350018
splus-tapt-gram,224,cls,ptmap,10,123,54.30604982206406,0.5368448277700947
splus-tapt-gram,224,cls,ptmap,10,456,56.868327402135236,0.5582849139788642
splus-tapt-gram,224,cls,ptmap,10,789,57.01067615658363,0.561157841762824
splus-tapt-gram,224,cls,ptmap,10,999,53.167259786476876,0.5234662036263461
splus-tapt-gram,224_fliptta,cls,proto,1,42,26.48703609557702,0.25320536098301333
splus-tapt-gram,224_fliptta,cls,proto,1,123,26.995424504321303,0.2588126330747089
splus-tapt-gram,224_fliptta,cls,proto,1,456,27.351296390442297,0.2597824793619521
splus-tapt-gram,224_fliptta,cls,proto,1,789,27.859684799186578,0.26903124193119354
splus-tapt-gram,224_fliptta,cls,proto,1,999,27.68174885612608,0.2683676992433747
splus-tapt-gram,224_fliptta,cls,knn,1,42,26.48703609557702,0.25320536098301333
splus-tapt-gram,224_fliptta,cls,knn,1,123,26.995424504321303,0.2588126330747089
splus-tapt-gram,224_fliptta,cls,knn,1,456,27.351296390442297,0.2597824793619521
splus-tapt-gram,224_fliptta,cls,knn,1,789,27.859684799186578,0.26903124193119354
splus-tapt-gram,224_fliptta,cls,knn,1,999,27.68174885612608,0.2683676992433747
splus-tapt-gram,224_fliptta,cls,lp,1,42,26.43619725470259,0.25197628897198504
splus-tapt-gram,224_fliptta,cls,lp,1,123,26.893746822572446,0.2574213443520859
splus-tapt-gram,224_fliptta,cls,lp,1,456,27.325876970005087,0.2586138277634382
splus-tapt-gram,224_fliptta,cls,lp,1,789,28.03762074224708,0.27029444478380227
splus-tapt-gram,224_fliptta,cls,lp,1,999,27.73258769700051,0.26702603480501913
splus-tapt-gram,224_fliptta,cls,labelprop,1,42,19.97966446365023,0.16116405389812125
splus-tapt-gram,224_fliptta,cls,labelprop,1,123,20.538891713268935,0.1657379113402691
splus-tapt-gram,224_fliptta,cls,labelprop,1,456,18.40366039654296,0.1396616655779671
splus-tapt-gram,224_fliptta,cls,labelprop,1,789,19.115404168784952,0.1515655907113585
splus-tapt-gram,224_fliptta,cls,labelprop,1,999,19.318759532282666,0.1524004228718144
splus-tapt-gram,224_fliptta,cls,ptmap,1,42,25.92780884595831,0.2567579412634738
splus-tapt-gram,224_fliptta,cls,ptmap,1,123,26.79206914082359,0.26534754858007487
splus-tapt-gram,224_fliptta,cls,ptmap,1,456,27.80884595831215,0.2724136826292917
splus-tapt-gram,224_fliptta,cls,ptmap,1,789,27.275038129130657,0.27070355793454126
splus-tapt-gram,224_fliptta,cls,ptmap,1,999,27.859684799186578,0.2759554455531091
splus-tapt-gram,224_fliptta,cls,proto,3,42,41.66666666666667,0.3967443552028335
splus-tapt-gram,224_fliptta,cls,proto,3,123,41.69632265717675,0.3956142144941219
splus-tapt-gram,224_fliptta,cls,proto,3,456,41.9632265717675,0.40075832682420515
splus-tapt-gram,224_fliptta,cls,proto,3,789,41.99288256227758,0.4006793164494239
splus-tapt-gram,224_fliptta,cls,proto,3,999,41.22182680901542,0.3921001046822831
splus-tapt-gram,224_fliptta,cls,knn,3,42,43.7129300118624,0.4266255898863176
splus-tapt-gram,224_fliptta,cls,knn,3,123,44.0688018979834,0.4265309126749024
splus-tapt-gram,224_fliptta,cls,knn,3,456,44.51364175563464,0.43407514037267203
splus-tapt-gram,224_fliptta,cls,knn,3,789,43.92052194543298,0.4303923750082201
splus-tapt-gram,224_fliptta,cls,knn,3,999,43.44602609727165,0.4202911306972838
splus-tapt-gram,224_fliptta,cls,lp,3,42,38.1079478054567,0.35422965751172086
splus-tapt-gram,224_fliptta,cls,lp,3,123,38.58244365361803,0.35551879409049375
splus-tapt-gram,224_fliptta,cls,lp,3,456,39.264531435349944,0.36298671694443146
splus-tapt-gram,224_fliptta,cls,lp,3,789,39.294187425860024,0.3614125186754026
splus-tapt-gram,224_fliptta,cls,lp,3,999,38.01897983392645,0.35091815739914667
splus-tapt-gram,224_fliptta,cls,labelprop,3,42,21.26334519572954,0.1526246408292527
splus-tapt-gram,224_fliptta,cls,labelprop,3,123,19.839857651245552,0.1388280319912673
splus-tapt-gram,224_fliptta,cls,labelprop,3,456,22.330960854092528,0.1630249166245773
splus-tapt-gram,224_fliptta,cls,labelprop,3,789,21.737841043890864,0.15545092797860255
splus-tapt-gram,224_fliptta,cls,labelprop,3,999,21.767497034400947,0.15601808205950166
splus-tapt-gram,224_fliptta,cls,ptmap,3,42,42.67497034400949,0.42231878046619614
splus-tapt-gram,224_fliptta,cls,ptmap,3,123,43.38671411625148,0.4297625008295828
splus-tapt-gram,224_fliptta,cls,ptmap,3,456,43.80189798339265,0.43397578634419254
splus-tapt-gram,224_fliptta,cls,ptmap,3,789,43.80189798339265,0.434772019881812
splus-tapt-gram,224_fliptta,cls,ptmap,3,999,43.29774614472123,0.4305217903531138
splus-tapt-gram,224_fliptta,cls,proto,5,42,46.33451957295374,0.4389461841562215
splus-tapt-gram,224_fliptta,cls,proto,5,123,47.50889679715303,0.4500550921729836
splus-tapt-gram,224_fliptta,cls,proto,5,456,46.69039145907473,0.44239592457585014
splus-tapt-gram,224_fliptta,cls,proto,5,789,47.08185053380783,0.4431692951737104
splus-tapt-gram,224_fliptta,cls,proto,5,999,45.80071174377224,0.43473696887072266
splus-tapt-gram,224_fliptta,cls,knn,5,42,53.27402135231317,0.5229514016083784
splus-tapt-gram,224_fliptta,cls,knn,5,123,53.70106761565836,0.5257620439282162
splus-tapt-gram,224_fliptta,cls,knn,5,456,53.48754448398576,0.5231444507348636
splus-tapt-gram,224_fliptta,cls,knn,5,789,54.12811387900356,0.5282464585762596
splus-tapt-gram,224_fliptta,cls,knn,5,999,53.736654804270465,0.5219840929666758
splus-tapt-gram,224_fliptta,cls,lp,5,42,43.38078291814947,0.3982193381689065
splus-tapt-gram,224_fliptta,cls,lp,5,123,43.736654804270465,0.39630701410600067
splus-tapt-gram,224_fliptta,cls,lp,5,456,43.45195729537367,0.3947689662889861
splus-tapt-gram,224_fliptta,cls,lp,5,789,43.131672597864764,0.39039327287470243
splus-tapt-gram,224_fliptta,cls,lp,5,999,43.06049822064057,0.39315921377537655
splus-tapt-gram,224_fliptta,cls,labelprop,5,42,22.491103202846972,0.16122049733556865
splus-tapt-gram,224_fliptta,cls,labelprop,5,123,22.277580071174377,0.1575292973585483
splus-tapt-gram,224_fliptta,cls,labelprop,5,456,21.637010676156585,0.1475321507890379
splus-tapt-gram,224_fliptta,cls,labelprop,5,789,22.348754448398576,0.1607340813762799
splus-tapt-gram,224_fliptta,cls,labelprop,5,999,23.09608540925267,0.16955937553829356
splus-tapt-gram,224_fliptta,cls,ptmap,5,42,48.18505338078292,0.4762504588080563
splus-tapt-gram,224_fliptta,cls,ptmap,5,123,50.24911032028469,0.4969860075106898
splus-tapt-gram,224_fliptta,cls,ptmap,5,456,48.32740213523132,0.47935759395349564
splus-tapt-gram,224_fliptta,cls,ptmap,5,789,49.75088967971531,0.4913845177990116
splus-tapt-gram,224_fliptta,cls,ptmap,5,999,47.65124555160142,0.47266584790514526
splus-tapt-gram,224_fliptta,cls,proto,10,42,51.95729537366548,0.48947453860551715
splus-tapt-gram,224_fliptta,cls,proto,10,123,51.67259786476869,0.485170469799669
