tag,res,feat,k_shot,clf,acc_diff,paired_t,p_ttest,p_wilcoxon
splus-tapt-gram,224,cls,5,knn,5.87900355871886,10.983110345948788,0.000390500354407848,0.0625
splus-tapt-gram,224,cls,5,ptmap,1.943060498220636,7.318482550961197,0.0018546206521620427,0.0625
splus-tapt-gram,224,cls,5,lp,-2.889679715302492,-8.774405478395602,0.0009302077835252189,0.0625
splus-tapt-gram,224,cls,5,labelprop,-24.38434163701068,-24.645887564672805,1.6085028144952022e-05,0.0625
splus-tapt-gram,224,cls,10,knn,13.081850533807833,37.25505596212636,3.0997538305145585e-06,0.0625
splus-tapt-gram,224,cls,10,ptmap,2.8042704626334567,11.489273317340393,0.0003276120021450469,0.0625
splus-tapt-gram,224,cls,10,lp,-0.5124555160142364,-1.7545326437828814,0.1541978449403823,0.06788915486182899
splus-tapt-gram,224,cls,10,labelprop,-31.160142348754448,-60.45669693610563,4.4831354286837697e-07,0.0625
splus-tapt-gram,224_fliptta,cls,1,ptmap,-0.142348754448399,-0.6964183034992789,0.524515233895629,0.4375
splus-tapt-gram,224_fliptta,cls,1,lp,0.010167768174888181,0.20908334939577616,0.8445994538187476,1.0
splus-tapt-gram,224_fliptta,cls,1,labelprop,-7.803762074224707,-14.24597802013664,0.00014100969845760235,0.0625
splus-tapt-gram,224_fliptta,cls,3,knn,2.2241992882562287,19.973386548424124,3.7078445673516144e-05,0.0625
splus-tapt-gram,224_fliptta,cls,3,ptmap,1.6844602609727162,9.34544293951797,0.0007299739773014802,0.0625
splus-tapt-gram,224_fliptta,cls,3,lp,-3.0545670225385564,-18.711814802453667,4.802455868594324e-05,0.0625
splus-tapt-gram,224_fliptta,cls,3,labelprop,-20.320284697508896,-47.93366758559093,1.1332599524480555e-06,0.0625
splus-tapt-gram,224_fliptta,cls,5,knn,6.982206405693949,24.889339895321324,1.5468150076169995e-05,0.0625
splus-tapt-gram,224_fliptta,cls,5,ptmap,2.1494661921708174,9.335494482801334,0.0007329762662839854,0.0625
splus-tapt-gram,224_fliptta,cls,5,lp,-3.330960854092524,-14.347460543948205,0.00013712457940094584,0.0625
splus-tapt-gram,224_fliptta,cls,5,labelprop,-24.31316725978648,-51.981810304413436,8.197377100801104e-07,0.0625
splus-tapt-gram,224_fliptta,cls,10,knn,15.459074733096088,36.23020442744935,3.4646997202971484e-06,0.0625
splus-tapt-gram,224_fliptta,cls,10,ptmap,3.060498220640575,9.839018382060003,0.0005984290082324646,0.0625
splus-tapt-gram,224_fliptta,cls,10,lp,-0.3131672597864764,-1.087829988155127,0.3378282008671286,0.4375
splus-tapt-gram,224_fliptta,cls,10,labelprop,-29.879003558718857,-53.041593115737406,7.562347090066928e-07,0.0625
splus-tapt-gram,448,cls,1,ptmap,0.8032536858159652,8.25315682295801,0.0011757545024331782,0.0625
splus-tapt-gram,448,cls,1,lp,0.3863751906456535,2.7504836747956705,0.05134890321748388,0.0625
splus-tapt-gram,448,cls,1,labelprop,-6.253177427554652,-17.40788763255725,6.392526260007624e-05,0.0625
splus-tapt-gram,448,cls,3,knn,2.9418742586002353,5.240395046815943,0.0063385543996370055,0.0625
splus-tapt-gram,448,cls,3,ptmap,1.4709371293001154,5.495528615659168,0.005343788065335898,0.0625
splus-tapt-gram,448,cls,3,lp,-3.4638196915776986,-23.111726862334002,2.076924255822907e-05,0.0625
splus-tapt-gram,448,cls,3,labelprop,-17.912218268090154,-36.16053414139067,3.4914104568799994e-06,0.0625
splus-tapt-gram,448,cls,5,knn,8.249110320284691,19.070601195860878,4.454248371915116e-05,0.0625
splus-tapt-gram,448,cls,5,ptmap,2.234875444839851,24.37112650717879,1.6818600838202356e-05,0.0625
splus-tapt-gram,448,cls,5,lp,-3.1886120996441365,-6.967753495640055,0.0022303807903484465,0.0625
splus-tapt-gram,448,cls,5,labelprop,-21.523131672597874,-37.62113695555756,2.981128594103376e-06,0.0625
splus-tapt-gram,448,cls,10,knn,17.423487544483983,22.974018609950818,2.126853918005579e-05,0.0625
splus-tapt-gram,448,cls,10,ptmap,2.7900355871886107,5.2790124487260695,0.0061742742567952365,0.0625
splus-tapt-gram,448,cls,10,lp,-0.882562277580071,-1.9968855418425815,0.11653025104531813,0.1875
splus-tapt-gram,448,cls,10,labelprop,-26.320284697508896,-45.471032059729616,1.3989847911038175e-06,0.0625
splus-tapt-gram,448_fliptta,cls,1,ptmap,0.5541433655312694,2.1806542944472374,0.09467524406708844,0.125
splus-tapt-gram,448_fliptta,cls,1,lp,0.3863751906456564,1.752343308460732,0.15459255428453897,0.0625
splus-tapt-gram,448_fliptta,cls,1,labelprop,-7.178444331469242,-20.929431080573536,3.0799286859079325e-05,0.0625
splus-tapt-gram,448_fliptta,cls,3,knn,4.970344009489923,10.743589743589768,0.0004254779475473018,0.0625
